stock_code,corp_name,induty_code
285770,라이프사이언스테크놀로지,58221
424760,벨로크,620
136410,아셈스,22212
032500,케이엠더블유,2642
348350,위드텍,27213
282720,금양그린파워,423
015020,이스타코,68121
009620,삼보산업,24222
034810,해성산업,649
088910,동우팜투테이블,10121
007530,와이엠,259
465320,교보15호스팩,66199
338840,와이바이오로직스,70113
460930,현대힘스,31114
281310,바이오시네틱스,70113
005800,신영와코루,14120
285490,노바텍,339
293480,하나제약,212
073560,우리손에프앤지,101
424980,마이크로투나노,26129
039870,피케이엘,26299
078020,LS증권,66121
478390,KB제29호스팩,66199
090740,와이앤넥스트,26224
189690,포시에스,58222
036640,HRS,20201
101330,모베이스,2642
066350,티엔아이,292
153460,네이블,58222
179720,머니무브,649
389260,대명에너지,4112
051500,CJ프레시웨이,4632
357430,마스턴프리미어리츠,681
284420,휴럼,108
002900,TYM,29210
065560,녹원씨엔아이,181
090370,메타랩스,141
052400,코나아이,58221
048260,오스템임플란트,27191
037340,에이치씨코퍼레이션,2642
080220,제주반도체,2611
052420,오성첨단소재,222
122830,원포유,582
479880,한국제15호스팩,66199
088290,이원컴포텍,303
317850,대모,29242
053270,구영테크,303
014790,HL D&I,41221
300120,라온피플,582
131370,알서포트,58222
295310,에이치브이엠,24219
017160,세븐코스프,1090
002540,고제,10895
001620,케이비아이동국실업,303
278470,에이피알,20423
114810,한솔아이원스,2927
006070,기린,10602
001950,남한제지,1710
036490,에스케이머티리얼즈,20122
044770,에이엠에스,26292
039060,아이비진,21100
015750,성우하이텍,303
015890,태경산업,20129
089790,제이티,29271
196490,디에이테크놀로지,29271
293490,카카오게임즈,5821
429270,시지트로닉스,26129
467930,IBKS제23호스팩,661
436610,한국제11호기업인수목적,66199
351870,차이커뮤니케이션,71310
001780,알루코,24222
009760,한국지주,64992
016890,대웅바이오,21100
004660,신동방CP,10520
006600,동신제약,21212
134780,에스엠화진,303
262760,엔케이맥스,21212
005110,한창,465
234300,에스트래픽,6202
475150,SK이터닉스,411
089970,브이엠,29271
475250,하나33호스팩,66199
104200,NHN벅스,582
002270,롯데푸드,10422
028090,네오퍼플,1089
008720,삼양엔텍,29299
079660,사조해표,108
020180,대신정보통신,62021
376930,노을,27112
003940,삼양제넥스,108
014300,선진지주,1090
260490,캐로스,29176
041550,쎄라텍,26293
021570,알루코,26293
460860,동국제강,241
009380,아세아페이퍼텍,17105
005600,중앙제지,17105
004530,에스와이,1090
290270,휴네시온,582
478110,이베스트스팩6호,661
008560,메리츠증권,66121
016570,에스트라,10897
067390,아스트,31322
482520,교보16호스팩,6619
048830,엔피케이,20202
002780,진흥기업,41221
000660,SK하이닉스,2612
041510,에스엠,59201
004150,한솔홀딩스,64992
053300,한국정보인증,58221
034730,SK,64992
096760,JW홀딩스,64992
031390,녹십자셀,21100
067730,로지시스,62090
036000,예림당,58113
304100,솔트룩스,582
002300,한국제지,1710
003040,한일약품공업,21212
003900,동원데어리푸드,10421
008800,행남사,108
053440,성우몰드,29293
054250,예일바이오텍,29176
233190,미래자원엠엘,1090
094280,효성 ITX,759
204990,코썬바이오,10897
360070,탑머티리얼,28202
430230,하나금융24호기업인수목적,66199
039310,세중,582
185490,아이진,70113
293940,신한알파리츠,6811
039840,디오,27192
262260,에이프로,289
248020,젬,28410
054790,제이엠피,29293
028050,삼성E&A,72129
142760,모아라이프플러스,701
060260,뉴보텍,22211
007860,서연,64992
037600,씨모스,29293
446540,메가터치,28201
241510,이에스산업,29193
083640,인콘,468
149980,하이로닉,27199
184230,SGA솔루션즈,582
126640,화신정공,303
000480,시알홀딩스,2321
130580,나이스디앤비,75993
473050,유안타제15호스팩,66199
101140,인바이오젠,46510
046810,코리언일랙트로닉스파워소스,26293
002810,삼영무역,46739
278380,원바이오젠,21309
106080,케이이엠텍,2629
003850,보령,212
143240,사람인,63120
178780,일월지엠엘,468
443250,레뷰코퍼레이션,71310
214390,경보제약,211
032800,판타지오,901
035430,드림라인,61210
180640,한진칼,64992
950210,프레스티지바이오파마,70113
402340,SK스퀘어,64992
299670,에스엠비나,14112
464280,티디에스팜,21212
008290,원풍물산,14111
029460,케이씨,27216
041590,플래스크,424
290650,엘앤씨바이오,212
065150,대산F&B,463
303810,동국생명과학,212
098070,한텍,29177
035760,CJ ENM,602
138580,비즈니스온커뮤니케이션,58222
475830,오름테라퓨틱,211
366030,공구우먼,144
053160,프리엠스,28123
011400,아진카인텍,30320
222670,플럼라인생명과학,701
065350,신성델타테크,28519
298870,우리벤처파트너스,649
090410,덕신이피씨,25112
003050,링세오코리아,28302
124560,태웅로직스,5299
332190,오션스바이오,27199
064760,티씨케이,23999
301300,바이브컴퍼니,58222
226950,올릭스,70113
039230,제이앤케이인더스트리,272
237750,피앤씨테크,28123
093320,케이아이엔엑스,63112
082850,우리바이오,108
101730,위메이드맥스,5821
433530,키움제7호기업인수목적,66199
460870,에스엠씨지,231
065060,지엔코,141
009320,아진전자부품,303
119650,KC코트렐,291
079650,서산,23322
164060,이루다,27199
060300,레드로버,59112
004450,삼화왕관,25991
001290,상상인증권,66121
475580,에이럭스,33999
077360,덕산하이메탈,261
213420,덕산네오룩스,262
215480,토박스코리아,474
372320,큐로셀,70113
033530,SJG세종,303
119860,커넥트웨이브,58221
377450,리파인,63991
481070,에이유브랜즈,47430
038530,케이바이오,464
386580,한화플러스제2호기업인수목적,661
105550,엣지파운드리,2629
352820,하이브,592
439580,블루엠텍,467
000400,롯데손해보험,65121
111110,호전실업,14199
138070,신진에스엠,259
477380,미래에셋비전스팩4호,66199
405640,신한제9호기업인수목적,66199
163430,디피코,302
290090,트윔,58222
046400,휴스토리,26
357880,SKAI,58222
010640,진양폴리우레탄,22259
012330,현대모비스,303
066360,체리부로,10121
016740,두올,303
050110,캠시스,262
434480,모니터랩,58221
384470,코어라인소프트,58222
266470,바이오인프라생명과학,70113
347850,디앤디파마텍,70113
215200,메가스터디교육,85503
047050,포스코인터내셔널,461
000520,삼일제약,212
005690,파미셀,211
093240,형지엘리트,14112
446440,에피바이오텍,70113
368030,창대정밀,29293
477760,디비금융스팩12호,6491
141080,리가켐바이오,70113
043150,바텍,271
041830,인바디,27199
234080,JW생명과학,212
114090,GKL,91249
327610,펨토바이오메드,271
445090,에이직랜드,26112
036180,지더블유바이텍,4659
073640,테라사이언스,25929
489210,교보17호스팩,661
004080,신흥,4659
011150,CJ씨푸드,108
029530,신도리코,263
018880,한온시스템,29172
079970,투비소프트,58221
020560,아시아나항공,511
298690,에어부산,511
099750,이지케어텍,58222
487830,신한제15호스팩,661
421800,교보12호기업인수목적,66199
466410,사이냅소프트,58222
484130,하나34호스팩,66199
017180,명문제약,212
089530,에이티세미콘,739
019660,글로본,468
413600,키움제6호기업인수목적,661
015760,한국전력공사,35120
002380,케이씨씨,20411
219750,한국비티비,271
462870,시프트업,58212
007280,한국특강,24121
004650,창해에탄올,11121
003030,세아제강지주,64992
036800,나이스정보통신,61299
052900,KX하이텍,2224
032710,신한카드,64913
317400,자이에스앤디,681
443060,HD현대마린솔루션,7212
131030,옵투스제약,212
267260,HD현대일렉트릭,281
214450,파마리서치,213
271980,제일약품,212
144510,지씨셀,73909
265740,엔에프씨,20423
015540,에코바이브,759
043260,성호전자,26291
263540,어스앤에어로스페이스,31322
019770,서연탑메탈,292
172670,에이엘티,2612
348080,큐라티스,70113
042660,한화오션,3111
036580,팜스코,105
474170,루미르,31311
115570,스타플렉스,2221
424140,케이비제21호기업인수목적,661
096250,와이즈넛,58221
100130,동국S&C,2511
079980,휴비스,20501
089150,케이씨티,62021
088130,동아엘텍,292
067830,세이브존I&C,47111
087600,픽셀플러스,2629
329180,HD현대중공업,31113
092870,엑시콘,29271
192250,케이사인,58221
475240,하나32호스팩,66199
451250,삐아,20423
013580,계룡건설산업,412
032790,엠젠솔루션,465
400760,NH올원리츠,6812
030350,드래곤플라이,5821
046310,백금T&A,2642
389500,에스비비테크,291
148140,비디아이,291
005090,SGC에너지,351
007980,TP,141
030190,NICE평가정보,63991
045660,에이텍,26310
089010,켐트로닉스,204
279060,이노벡스,272
211050,인카금융서비스,66202
243070,휴온스,212
267980,매일유업,104
333620,엔시스,28909
333050,모코엠시스,582
476080,M83,59111
060000,국민은행,64121
398120,에스지헬스케어,27111
048530,인트론바이오,211
072020,중앙백신,211
087010,펩트론,211
078160,메디포스트,211
297090,씨에스베어링,29141
112610,씨에스윈드,2511
425290,삼성기업인수목적6호,661
214270,FSN,582
038500,삼표시멘트,239
058860,KTis,63991
114450,그린생명과학,211
086900,메디톡스,211
207940,삼성바이오로직스,211
191420,테고사이언스,211
331920,셀레믹스,211
302440,SK바이오사이언스,211
012200,계양전기,291
051490,나라엠앤디,292
071670,에이테크솔루션,292
008250,이건산업,16211
016250,SGC E&C,4112
024720,콜마홀딩스,64992
109070,주성코퍼레이션,264
058220,아리온테크놀로지,264
436530,케이비제22호기업인수목적,661
006050,국영지앤엠,231
010120,엘에스일렉트릭,28121
012620,원일특강,24123
005870,휴니드테크놀러지스,2642
048550,SM C&C,713
156100,엘앤케이바이오,27194
065650,하이퍼코퍼레이션,465
417970,모델솔루션,292
382480,지아이텍,292
126700,하이비젼시스템,273
054930,유신,72111
074610,이엔플러스,29193
047820,초록뱀미디어,59114
104460,디와이피엔에프,29163
131100,티엔엔터테인먼트,591
004270,남성,467
140430,카티스,620
060480,국일신동,24221
005300,롯데칠성음료,11209
045060,오공,20493
060370,LS마린솔루션,423
037440,희림,72111
048410,현대바이오,204
064850,에프앤가이드,639
032640,LG유플러스,61220
100590,머큐리,2642
031440,신세계푸드,56130
076080,웰크론한텍,411
079160,CJ CGV,59141
219130,타이거일렉,2622
396470,워트,29271
308080,바이젠셀,701
327260,RF머트리얼즈,26299
458320,케이비제26호기업인수목적,66199
101970,우양에이치씨,2512
052270,우전,262
042700,한미반도체,29271
357580,아모센스,262
005160,동국산업,24122
026890,스틱인베스트먼트,64201
128660,피제이메탈,2429
007690,국도화학,20111
210120,캔버스엔,59114
315640,딥노이드,582
065570,삼영이엔씨,26429
003220,대원제약,212
128540,에코캡,303
208350,지란지교시큐리티,582
218410,RFHIC,264
222800,심텍,2622
318160,셀바이오휴먼텍,139
453860,에이에스텍,20499
462520,조선내화,2321
073240,금호타이어,221
199480,뱅크웨어글로벌,58222
086710,선진뷰티사이언스,20499
277880,티에스아이,292
456070,이엔셀,211
463480,모티브링크,26294
450080,에코프로머티,28202
000120,CJ대한통운,493
045100,한양이엔지,721
001510,SK증권,66121
090360,로보스타,29280
166090,하나머티리얼즈,2612
212710,아이에스티이,261
002000,생고뱅코리아홀딩스,64992
492220,KB제31호스팩,66199
419700,이브이파킹서비스,465
396300,세아메카닉스,259
047040,대우건설,41112
430460,한화플러스제3호기업인수목적,661
057050,현대홈쇼핑,47919
489730,디비금융제13호스팩,649
458610,한국제12호스팩,66199
042940,상지건설,411
118000,메타케어,4659
181340,이즈미디어,27212
079550,LIG넥스원,25200
298040,효성중공업,281
900070,글로벌에스엠,64992
059270,해성에어로보틱스,259
402490,그린리소스,261
393360,신한제8호기업인수목적,661
412540,제일엠앤에스,292
131180,딜리,26323
003090,대웅,212
160600,이큐셀,2927
299910,애닉,5821
123040,엠에스오토텍,303
266350,팡스카이,5821
050090,비케이홀딩스,713
005290,동진쎄미켐,20129
052690,한전기술,72129
136540,윈스테크넷,62021
123750,알톤,31991
010770,평화홀딩스,303
033640,네패스,261
035720,카카오,63120
036570,엔씨소프트,582
053210,케이티스카이라이프,60229
046120,오르비텍,7291
069640,한세엠케이,4741
452400,이닉스,30399
063160,종근당바이오,212
069620,대웅제약,212
068050,팬엔터테인먼트,59114
067310,하나마이크론,2611
001740,SK네트웍스,467
487570,HS효성,64999
002230,피에스텍,27214
291230,엔피,759
368600,아이씨에이치,262
474490,유안타제16호스팩,661
012650,쌍용건설,41221
005490,POSCO홀딩스,2411
004000,롯데정밀화학,20119
163560,동일고무벨트,2219
088340,유라클,58221
084670,동양고속,49220
244920,에이플러스에셋,66202
139480,이마트,471
389650,넥스트바이오메디컬,27199
475400,씨메스,29299
222080,씨아이에스,292
221980,케이디켐,2049
114630,폴라리스우노,20501
064240,홈캐스트,467
034300,신세계건설,4112
199430,케이엔알시스템,272
003690,코리안리,65200
042370,비츠로테크,64992
007700,F&F 홀딩스,64992
036560,KZ정밀,29120
054300,팬스타엔터프라이즈,29169
035510,신세계I&C,62021
134580,탑코미디어,631
383220,F&F,14111
415640,KB발해인프라,642
474610,RF시스템즈,25924
015360,INVENI,715
054670,대한뉴팜,212
460850,동국씨엠,24122
484870,엠앤씨솔루션,292
192410,오늘이엔엠,2642
469750,아이비젼웍스,292
376190,엘비루셈,2611
003080,SB성보,2032
066790,씨씨에스,60222
121440,골프존홀딩스,461
337930,젝시믹스,639
390110,애니메디솔루션,27199
224020,에스케이씨에스,22291
314130,지놈앤컴퍼니,211
319400,현대무벡스,291
330860,네패스아크,739
382900,범한퓨얼셀,28111
044990,에이치엔에스하이텍,262
289930,웨이비스,261
002820,SUN&L,16211
348370,엔켐,20119
341310,이앤에치,13992
010090,이마트에브리데이,47121
007460,에이프로젠,259
240600,유진테크놀로지,259
263720,디앤씨미디어,581
101170,우림피티에스,29142
136660,큐엠씨,2927
049180,셀루메드,211
224760,엔에스컴퍼니,412
489500,엘케이켐,20499
446600,카이바이오텍,212
234340,헥토파이낸셜,63999
021040,대호특수강,24123
226400,오스테오닉,27199
008670,신한투자증권,66121
009810,플레이그램,467
169330,엠브레인,71400
453450,그리드위즈,739
009580,무림P&P,171
001810,무림SP,171
456010,아이씨티케이,261
034950,한국기업평가,75993
047730,텔라움,2642
025950,동신건설,41221
036170,에이치엠넥스,2612
053200,디이시스,2812
009200,무림페이퍼,171
059210,메타바이오메드,213
064550,바이오니아,213
042520,한스바이오메드,213
260660,알리코제약,213
340570,티앤엘,213
138610,나이벡,213
950130,엑세스바이오,213
153710,옵티팜,213
253840,수젠텍,213
304840,피플바이오,213
053980,오상자이엘,582
199550,레이저옵텍,27112
465770,STX그린로지스,501
004250,엔피씨,22232
084110,휴온스글로벌,212
083550,케이엠,139
000150,두산,64992
038290,마크로젠,73909
001520,동양,23322
145170,노브랜드,143
263750,펄어비스,58211
002140,고려산업,105
065770,CS,2642
388800,유진기업인수목적7호,66199
462350,이노스페이스,31311
036830,솔브레인홀딩스,715
430700,유안타제9호기업인수목적,66199
435570,에르코스,107
062970,한국첨단소재,26410
308430,셀비온,212
000720,현대건설,41221
318020,포인트모바일,263
183410,골프존클라우드,27211
194510,넥스쳐,5821
004940,하나은행,64121
136510,스마트솔루션즈,29272
473950,SK증권제13호스팩,66199
005750,대림바스,23222
036670,삼양케이씨아이,20421
005320,온타이드,46413
279600,미디어젠,58222
144960,뉴파워프라즈마,29271
139130,iM금융지주,64992
039200,오스코텍,212
067370,선바이오,212
215600,신라젠,70113
187420,HLB제넥스,211
003410,쌍용씨앤이,23311
092070,디엔에프,2049
487720,키움제10호스팩,661
055490,테이팩스,2229
005500,삼진제약,212
026960,동서,4632
005810,풍산홀딩스,64992
001450,현대해상,65121
086890,이수앱지스,213
094850,참좋은여행,752
455900,엔젤로보틱스,29280
473980,노머스,90199
023790,동일스틸럭스,24121
302920,더콘텐츠온,59130
086520,에코프로,64992
499790,GS피앤엘,64992
170790,파이오링크,26410
065370,위세아이텍,58221
477470,미래에셋비전스팩5호,66199
458870,씨어스테크놀로지,27199
275630,에스에스알,582
060910,프리젠,01299
245620,EDGC,70113
351020,미쥬,141
082210,옵트론텍,273
126720,수산인더스트리,422
229000,젠큐릭스,213
105560,KB금융,64992
054620,APS,64992
237690,에스티팜,212
464080,에스오에스랩,27211
175250,아이큐어,212
019570,플루토스,64209
322190,베른,30201
241790,티이엠씨씨엔에스,292
009680,모토닉,303
400840,하이제7호기업인수목적,66199
481890,엔에이치스팩31호,661
438220,대신밸런스제13호기업인수목적,66199
482690,대신밸런스제19호스팩,66199
459100,위츠,26299
389680,유디엠텍,58222
007680,대원,41112
017810,풀무원,108
115390,락앤락,22299
065500,오리엔트정공,303
065170,비엘팜텍,463
051630,진양화학,22214
003780,진양산업,2225
032190,다우데이타,46510
031210,서울보증보험,65122
046110,한일네트웍스,63112
133820,화인베스틸,24121
454910,두산로보틱스,2928
168490,한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권),64209
079370,제우스,29271
204270,제이앤티씨,262
091580,상신이디피,28202
450950,아스테라시스,27112
373160,데이원컴퍼니,85669
377220,프롬바이오,108
145720,덴티움,27191
419270,신영해피투모로우제7호기업인수목적,66199
460470,아이빔테크놀로지,27309
300720,한일시멘트,23311
489480,키움제11호스팩,66199
475460,미트박스,639
493790,유안타제17호스팩,66199
044490,태웅,25912
201490,미투온,5821
180060,탑선,289
900280,케이만금세기차륜집단유한공사,64992
006840,AK홀딩스,64992
139990,아주스틸,2419
033560,블루콤,26529
464500,아이언디바이스,26112
422040,엔에이치기업인수목적23호,66199
217330,싸이토젠,70113
208710,포톤,262
001340,PKC,20131
076340,지에이이노더스,421
127980,화인써키트,262
373110,엑셀세라퓨틱스,211
002700,신일전자,46521
234920,자이글,28511
021960,케이비캐피탈,64911
003190,알바이오,21100
001230,동국홀딩스,649
048470,대동스틸,467
001000,신라섬유,681
071970,HD현대마린엔진,29119
106520,노블엠앤비,273
484810,티엑스알로보틱스,291
018260,삼성에스디에스,62021
006400,삼성SDI,28202
025860,남해화학,20312
482630,삼양엔씨켐,20499
043610,KT지니뮤직,603
419050,삼기에너지솔루션즈,303
448730,삼성FN리츠,6811
488060,유진스팩11호,66199
382800,지앤비에스 에코,29271
230980,비유테크놀러지,582
217880,틸론,58222
046210,HLB파나진,213
004590,한국가구,478
016100,리더스코스메틱,172
042040,케이피엠테크,467
030530,원익홀딩스,201
033050,제이엠아이,204
014100,메디앙스,468
040350,크레오에스지,620
462980,아이지넷,63991
144620,코오롱머티리얼,2050
498390,한화플러스제5호스팩,661
085660,차바이오텍,211
200710,에이디테크놀로지,2611
103590,일진전기,2830
007390,네이처셀,211
204620,글로벌텍스프리,661
001940,KISCO홀딩스,241
085620,미래에셋생명,65110
038110,에코플라스틱,30320
010470,오리콤,71310
001630,종근당홀딩스,212
024840,KBI메탈,242
002020,코오롱,64992
009410,태영건설,41221
204840,지엘팜텍,464
060250,NHN KCP,661
049080,기가레인,262
065690,파커스,221
074430,아미노로직스,211
200470,에이팩트,261
178320,서진시스템,289
014130,한익스프레스,49301
356680,엑스게이트,58221
222110,팬젠,212
457600,벡트,26519
033320,제이씨현시스템,46510
023150,MH에탄올,11121
065130,탑엔지니어링,29272
029780,삼성카드,64913
008040,사조동아원,105
472220,신영스팩10호,66199
007070,GS리테일,47122
477340,에이치엠씨제7호스팩,66199
013890,지누스,320
088800,에이스테크,2642
091440,한울소재과학,26410
098460,고영,29271
127710,아시아경제,63120
217190,제너셈,29271
122310,제노레이,27111
227950,엔투텍,292
239890,피엔에이치테크,20119
250000,보라티알,4632
273640,와이엠텍,2812
045340,토탈소프트,58221
162300,신스틸,241
035000,HS애드,71310
282690,동아타이어공업,221
032960,동일기연,2629
334970,프레스티지바이오로직스,212
382150,온코크로스,70111
355690,에이텀,262
417860,오브젠,58222
418250,시큐레터,58221
214870,한울비앤씨,465
229640,LS에코에너지,64992
265520,AP시스템,29272
418210,신한제10호기업인수목적,661
448900,한국피아이엠,303
039570,HDC랩스,423
046390,삼화네트웍스,59120
336060,웨이버스,582
209640,와이제이링크,29299
058430,포스코스틸리온,2419
003670,포스코퓨처엠,282
027740,마니커,1012
058650,세아홀딩스,241
195870,해성디에스,262
298050,HS효성첨단소재,205
206650,유바이오로직스,212
350520,이지스레지던스리츠,681
114920,대주이엔티,2413
099220,SDN,4659
122870,와이지엔터테인먼트,59201
177900,쓰리에이로직스,2611
064510,유네코,292
126870,앤에스,29174
331660,한국미라클피플사,20422
025880,케이씨피드,109
005990,매일홀딩스,104
413390,엠오티,29299
026910,광진실업,24121
192650,드림텍,2629
107640,한중엔시에스,281
478440,미래에셋비전스팩6호,66199
068870,LG생명과학,21212
432720,퀄리타스반도체,26112
001790,대한제당,105
002680,한탑,105
001130,대한제분,105
005860,한일사료,109
001680,대상,108
027710,팜스토리,109
033200,모아텍,2629
035810,이지홀딩스,109
004410,서울식품공업,108
052220,iMBC,603
006980,우성,105
352090,스톰테크,22211
005430,한국공항,52939
002960,한국쉘석유,19221
195990,에이비프로바이오,29223
086980,쇼박스,59130
255440,야스,29272
004920,씨아이테크,26529
008270,산은캐피탈,64911
065710,서호전기,28123
084450,세실,21100
041460,한국전자인증,58221
481850,신한글로벌액티브리츠,64201
452200,민테크,27212
197140,디지캡,58221
317240,TS트릴리온,204
424960,스마트레이더시스템,272
479960,위너스,289
086960,MDS테크,58221
070480,신비앤텍,29271
064520,테크엘,2612
001880,디엘건설,411
192440,슈피겐코리아,339
052710,아모텍,2629
313760,캐리,2811
068400,에스케이렌터카,76110
011790,SKC,204
323280,태성,292
103660,씨앗,204
041500,디비엘,21309
362990,드림인사이트,71310
482680,미래에셋비전스팩7호,66199
318410,비비씨,204
285800,진영,2221
002600,조흥,108
099320,쎄트렉아이,3131
092040,아미코젠,108
260970,에스앤디,108
101530,해태제과식품,108
067000,조이시티,5821
215570,크로넥스,70113
071200,인피니트헬스케어,582
233250,메디안디노스틱,213
415580,상상인제3호기업인수목적,661
019680,대교,851
054210,이랜텍,262
000030,우리은행,64121
432430,와이랩,591
199870,배터리솔루션즈,24213
258250,셀젠텍,582
253450,스튜디오드래곤,59114
110990,디아이티,29272
089850,유비벨록스,58221
000640,동아쏘시오홀딩스,64992
010050,우리종합금융,64919
073570,리튬포어스,339
170900,동아에스티,212
099520,DGI,26519
413630,씨피시스템,222
044070,한서제약,21212
057330,플래닛팔이,26293
254490,미래반도체,467
160190,하이젠알앤엠,28111
222980,한국맥널티,108
097950,CJ제일제당,108
136490,선진,109
194700,노바렉스,108
318010,팜스빌,108
248170,샘표식품,108
264900,크라운제과,106
357230,에이치피오,108
271560,오리온,108
218150,미래생명자원,109
270870,뉴트리,108
121060,유니포인트,620
086220,광동헬스바이오,108
418170,하나금융22호기업인수목적,661
476060,온코닉테라퓨틱스,701
009450,경동나비엔,28520
091590,남화토건,411
001260,남광토건,41221
007820,에스엠코어,29169
012800,대창,24221
017890,한국알콜,204
006040,동원산업,64992
023410,유진기업,23322
031310,아이즈비전,612
000890,보해양조,11122
005850,에스엘,303
006120,SK디스커버리,64992
047770,코데즈컴바인,141
066980,한성크린텍,721
092460,한라IMS,31114
003460,유화증권,66121
486630,KB제30호스팩,66199
178600,대동고려삼,108
066930,한국애보트진단,21309
126880,제이엔케이글로벌,291
236030,씨알푸드,105
277410,인산가,108
299900,위지윅스튜디오,59120
353190,휴럼,108
353810,이지바이오,109
368970,오에스피,109
011040,경동제약,212
014570,고려제약,212
023910,대한약품,212
006620,동구바이오제약,212
086450,동국제약,212
217820,원익피앤이,292
080000,에스엔유프리시젼,292
083450,GST,29271
013360,일성건설,41221
091120,이엠텍,262
010060,OCI홀딩스,64992
095700,제넥신,70113
005010,휴스틸,2413
200670,휴메딕스,212
222040,코스맥스엔비티,108
000240,한국앤컴퍼니,64992
122350,삼기,303
005420,코스모화학,2049
189330,씨이랩,582
009460,한창제지,171
196450,코아시아씨엠,273
012630,HDC,649
198440,강동씨앤엘,233
011200,HMM,50112
092440,기신정기,29293
088790,진도,467
450330,하스,21309
200580,메디쎄이,27199
246960,SCL사이언스,213
035150,백산,22214
009180,한솔로지스틱스,5299
001540,안국약품,212
012160,영흥,24123
052300,오션인더블유,468
372910,한컴라이프케어,27199
213500,한솔제지,171
263700,케어랩스,713
047940,비엔디,1090
050470,씨티앤티,71399
038710,콜마파마,21212
054020,지케이파워,26292
050960,수산아이앤티,582
003000,부광약품,212
001360,삼성제약,212
009300,삼아제약,212
000250,삼천당제약,212
006280,녹십자,212
018680,서울제약,212
002800,신신제약,212
012790,신일제약,212
003520,영진약품,212
000220,유유제약,212
000230,일동홀딩스,212
033270,유나이티드,212
002390,한독,212
116100,태양기계,303
203650,드림시큐리티,582
005720,넥센,221
002350,넥센타이어,221
028100,동아지질,421
226340,본느,204
034830,한국토지신탁,642
138490,코오롱ENP,20202
308100,형지글로벌,4741
089470,HDC현대EP,204
278650,HLB바이오스텝,70113
095570,AJ네트웍스,76320
270660,에브리봇,28519
282880,코윈테크,292
120110,코오롱인더,205
137310,에스디바이오센서,27112
004710,한솔테크닉스,26299
085370,루트로닉,27199
080530,코디,204
304360,에스바이오메딕스,212
062860,티엘아이,2611
053330,영진코퍼레이션,29176
464580,닷밀,591
009420,한올바이오파마,212
004310,현대약품,212
016580,환인제약,212
067080,대화제약,212
053030,바이넥스,212
034940,조아제약,212
200780,비씨월드제약,212
354390,바스칸바이오제약,212
068760,셀트리온제약,212
330350,위더스제약,212
128940,한미약품,212
084990,헬릭스미스,70113
222810,세토피아,241
412930,미래에셋비전기업인수목적1호,66199
161390,한국타이어앤테크놀로지,221
950160,코오롱티슈진,211
227840,현대코퍼레이션홀딩스,463
302550,리메드,27199
294870,HDC현대산업개발,411
216400,인바이츠바이오코아,70113
101160,월덱스,262
005270,아이엠뱅크,64121
000430,대원강업,303
096610,알에프세미,2612
347740,피엔케이피부임상연구센타,739
126730,코칩,2629
