stock_code,corp_name,induty_code
473000,SK증권제12호스팩,66199
166480,코아스템켐온,212
185750,종근당,212
195940,HK이노엔,212
006220,제주은행,64121
044480,빌리언스,22193
024910,경창산업,30331
002710,TCC스틸,24191
008830,대동기어,292
020120,키다리스튜디오,631
009520,포스코엠텍,24199
046890,서울반도체,2612
044820,코스맥스비티아이,64992
023160,태광,2413
308170,씨티알모빌리티,303
019550,SBI인베스트먼트,64209
092220,KEC,2612
192820,코스맥스,20423
336260,두산퓨얼셀,28111
092190,서울바이오시스,2612
050320,에스에이치엔엘,259
444920,유안타제11호스팩,661
450940,유안타제14호스팩,66199
311320,지오엘리먼트,262
391060,엔에이치기업인수목적20호,661
452260,한화갤러리아,47111
161000,애경케미칼,201
066700,테라젠이텍스,212
250060,모비스,620
010170,대한광통신,283
039020,이건홀딩스,161
064090,인크레더블버즈,468
011080,형지I&C,1419
147830,제룡산업,251
452980,신한제11호스팩,66199
474930,신한제13호스팩,661
474660,신한제12호스팩,66199
036280,남산물산,10899
067250,케이조선,3111
044180,KD,411
013120,동원개발,41112
014580,태경비케이,23312
246710,티앤알바이오팹,211
365340,성일하이텍,201
011700,한신기계공업,29132
431190,케이쓰리아이,582
068270,셀트리온,211
013000,세우글로벌,467
009780,엠에스씨,108
018700,바른손,464
021050,서원,243
027040,서울전자통신,281
000670,영풍,24213
033170,시그네틱스,2612
033340,좋은사람들,14120
004090,한국석유공업,23999
003480,한진중공업홀딩스,352
035620,바른손이앤에이,591
437730,삼현,303
002460,HS화성,41112
019010,베뉴지,47111
036420,콘텐트리중앙,591
194480,데브시스터즈,58212
001490,천지산업,46417
028300,HLB,213
031510,오스템,303
066620,국보디자인,424
039340,한국경제TV,60221
006110,삼아알미늄,24222
008700,아남전자,265
137950,제이씨케미칼,2049
025000,KPX케미칼,20119
096530,씨젠,2130
397880,교보11호기업인수목적,661
420570,제이투케이바이오,20423
064060,사이노젠,29175
016360,삼성증권,66121
011070,LG이노텍,262
032830,삼성생명,65110
069410,엔텔스,58221
010140,삼성중공업,3111
070590,한솔인티큐브,62010
004170,신세계,47111
001500,현대차증권,66121
012750,에스원,75320
000850,화천기공,29223
081000,일진다이아,204
163280,에어레인,29175
069330,유아이디,26211
086250,화신테크,29293
190510,나무가,262
039490,키움증권,66121
238200,비피도,108
406760,하나금융21호기업인수목적,66199
240550,동방메디컬,271
199820,제일일렉트릭,28123
404990,신한서부티엔디리츠,68112
002240,고려제강,2411
000540,흥국화재,65121
021320,KCC건설,41112
027830,대성창투,64209
016090,대현,14112
108320,LX세미콘,2612
005280,부산은행,64121
033240,자화전자,26292
171120,라이온켐텍,2049
071950,코아스,320
056090,시지메드텍,27192
131290,티에스이,27212
078000,텔코웨어,631
058850,KTcs,63991
067160,SOOP,582
095720,웅진씽크빅,85120
083790,CG인바이츠,70113
134790,시디즈,32029
080470,성창오토텍,303
480370,씨케이솔루션,721
088390,이녹스,319
363280,티와이홀딩스,64992
109610,에스와이,25112
086390,유니테스트,29271
360350,코셈,27219
471820,셀로맥스사이언스,10897
053590,한국테크놀로지,264
267080,세븐브로이맥주,11112
286000,씨엔티드림,20423
004800,효성,649
003470,유안타증권,66121
025550,한국선재,24123
030720,동원수산,03111
019990,에너토크,29133
015710,코콤,26410
007610,선도전기,28123
000970,한국주철관공업,24131
039420,케이엘넷,61299
000800,경남기업,41112
078650,지나인제약,27301
030790,비케이탑스,620
239340,이스트에이드,631
041650,상신브레이크,303
002870,신풍,467
199800,툴젠,701
260870,SK시그넷,2811
095340,ISC,465
096630,에스코넥,26422
122450,KX,60221
187220,디티앤씨,729
289010,아이스크림에듀,58190
232140,와이씨,292
348030,모비릭스,5821
432980,엠에프씨,21100
272290,이녹스첨단소재,2629
328380,솔트웨어,620
037230,한국팩키지,17223
032860,더라미,383
063440,SM Life Design,182
004560,현대비앤지스틸,24122
090850,현대이지웰,58222
017390,서울도시가스,35200
022100,포스코DX,72129
445180,퓨릿,20119
009540,HD한국조선해양,64992
065530,와이어블,61299
267850,아시아나IDT,62021
039740,한국정보공학,467
100220,비상교육,5811
040160,누리플렉스,58221
097230,HJ중공업,41221
062580,인산가,108
217730,강스템바이오텍,211
294140,레몬,20501
048870,시너지이노베이션,271
105330,케이엔더블유,303
082740,한화엔진,29111
091090,세원이앤씨,251
198080,캐프,26224
454750,하나28호기업인수목적,66199
006390,한일현대시멘트,23311
0068Y0,비엔케이제3호스팩,66199
380550,뉴로핏,58222
282330,BGF리테일,47122
027410,BGF,64992
256840,한국비엔씨,211
008930,한미사이언스,64992
205500,넥써쓰,582
336680,탑런토탈솔루션,262
456040,OCI,20129
003310,대주산업,109
060590,씨티씨바이오,212
058450,한주에이알티,591
238090,앤디포스,222
057880,푸른소나무,872
065450,빅텍,27211
000020,동화약품,212
037330,인지디스플레,26211
309710,아이티켐,21100
011210,현대위아,303
085310,엔케이,2512
044060,조광아이엘아이,29133
060230,제이케이시냅스,204
089140,넥스턴앤롤코리아,292
160980,싸이맥스,29271
023800,인지컨트롤스,30310
446190,미래에셋비전기업인수목적2호,66199
342870,오아,47320
442770,아이비케이에스제21호기업인수목적,661
459550,알트,264
033830,티비씨,60210
060560,HC홈센타,467
225530,HC보광산업,239
950110,SBI핀테크솔루션즈,58222
007720,소노스퀘어,468
001470,삼부토건,41221
054220,비츠로시스,28123
060150,인선이엔티,38230
148930,에이치와이티씨,25924
314140,알피바이오,212
354200,엔젠바이오,739
460940,피앤에스로보틱스,27199
017040,광명전기,28123
089230,THE E&M,639
290560,신시웨이,58221
335870,윙스풋,474
017250,인터엠,265
061090,세나테크놀로지,26429
058400,KNN,60210
084180,수성웹툰,29169
214610,롤링스톤,27199
448740,삼성기업인수목적8호,66199
010960,삼호개발,421
038880,아이에이,262
125490,한라캐스트,303
027970,한국제지,171
419540,비스토스,27199
238500,로보쓰리에이아이,739
0115H0,삼성스팩13호,66199
078860,스테이지원엔터,591
306620,지아이에스,292
466910,엔에이치스팩30호,66199
0054V0,엔에이치스팩32호,6619
455250,케이비제25호기업인수목적,66199
446150,유안타제12호기업인수목적,661
290670,대보마그네틱,28909
103840,우양,103
051900,LG생활건강,20422
043100,알파AI,27192
102280,쌍방울,14120
060900,에이전트AI,351
394280,오픈엣지테크놀로지,582
0096B0,삼성스팩12호,64999
086820,바이오솔루션,211
006090,사조오양,102
013720,THE CUBE&,303
0030R0,대신밸류리츠,642
305090,마이크로디지탈,271
442310,대신밸런스제14호기업인수목적,661
440790,교보13호기업인수목적,66199
489790,한화비전,264
104480,티케이케미칼,20501
103160,풀무원식품,46
138080,오이솔루션,26410
011300,성안머티리얼스,13213
054180,메디콕스,31114
335890,비올,271
0015S0,페스카로,739
000860,강남제비스코,20411
025440,DH오토웨어,265
013700,까뮤이앤씨,41121
016590,신대양제지,172
475430,키스트론,28302
001720,신영증권,66121
033230,인성정보,62021
067630,HLB생명과학,213
007110,일신석재,466
104540,코렌텍,27192
002880,대유에이텍,303
097780,에코볼트,303
311390,네오크레마,108
307180,아이엘,284
439260,대한조선,3111
381620,제닉스로보틱스,29299
362320,청담글로벌,46443
024900,디와이덕양,303
042500,링네트,62021
214370,케어젠,211
0126Z0,삼성에피스홀딩스,64992
047920,HLB제약,70111
110790,크리스에프앤씨,1419
096770,SK이노베이션,192
011280,태림포장,1721
0008Z0,에스엔시스,28123
005380,현대자동차,30121
307950,현대오토에버,582
189350,코셋,26410
278990,EMB,281
0009K0,에임드바이오,70113
069920,엑시온그룹,479
016790,현대사료,109
003830,대한화섬,20501
033310,엠투엔,262
019560,한국투자파트너스,64209
007160,사조산업,102
000300,DH오토넥스,303
036710,심텍홀딩스,715
003240,태광산업,20501
054050,농우바이오,01123
036220,오상헬스케어,271
040610,SG&G,303
033790,피노,264
176590,코나솔,259
060240,스타코링크,311
461030,아이엠비디엑스,701
459510,나우로보틱스,29280
027050,코리아나,20423
220180,핸디소프트,58222
024810,이화전기공업,2811
096040,이트론,467
361670,삼영에스앤씨,2629
079810,디이엔티,289
081150,티플랙스,242
211270,AP위성,264
352700,씨앤투스,205
294570,쿠콘,639
310210,보로노이,701
443670,에스피소프트,461
394800,쓰리빌리언,701
472850,폰드그룹,474
306200,세아제강,2413
062040,산일전기,28112
035080,그래디언트,479
332570,PS일렉트로닉스,26299
258540,에스엘테라퓨틱스,70113
004540,깨끗한나라,171
440110,파두,26112
393210,토마토시스템,582
387570,파인메딕스,27199
369370,블리츠웨이엔터테인먼트,901
457370,한켐,20119
037400,우리엔터프라이즈,468
068940,셀피글로벌,26293
438700,버넥트,58222
039010,현대에이치티,26410
454640,하나29호기업인수목적,66199
138360,협진,292
226320,잇츠한불,20423
153490,우리이앤엘,2612
262840,아이퀘스트,58222
457190,이수스페셜티케미컬,20111
348150,고바이오랩,70113
004720,팜젠사이언스,212
010280,아이티센엔텍,62021
075180,새론오토모티브,303
001250,GS글로벌,468
215090,솔디펜스,272
066670,디티씨,26211
322510,제이엘케이,582
450140,코오롱모빌리티그룹,45110
237820,플레이디,71310
439090,마녀공장,204
223310,사토시홀딩스,468
078940,퀀타피아,464
030000,제일기획,71310
000040,KR모터스,319
070960,모나용평,55103
066590,우수AMS,303
458650,성우,282
261780,차백신연구소,70113
347700,스피어,58222
435870,에스케이증권제8호기업인수목적,66199
014990,인디에프,14112
456440,디비금융제11호기업인수목적,64999
188040,바이오포트,108
484120,도우인시스,26211
267790,배럴,1419
009830,한화솔루션,20111
026970,대백저축은행,64132
011320,유니크,303
035890,서희건설,4112
483650,달바글로벌,20423
041520,이엘씨,272
215380,우정바이오,701
377330,이지트로닉스,2811
418620,E8,582
445360,비엔케이제1호기업인수목적,66199
475230,엔알비,259
040300,YTN,591
125020,티씨머티리얼즈,283
468530,프로티나,701
367000,플래티어,58222
101000,KS인더스트리,292
323350,다원넥스뷰,292
403850,더핑크퐁컴퍼니,591
021880,메이슨캐피탈,64911
108670,LX하우시스,2222
309930,조이웍스앤코,475
041440,현대에버다임,29241
261520,이지스,58221
288490,나라소프트,58222
355390,크라우드웍스,582
069460,대호에이엘,24222
004490,세방전지,28202
455180,케이지에이,29271
001140,국보,49301
123010,아이윈플러스,262
208340,파멥신,212
495900,에이엠시지,27199
161570,더미동,26519
263920,휴엠앤씨,33999
0004V0,엔비알모션,259
134060,이퓨쳐,58111
419080,엔젯,29272
0037T0,KB제32호스팩,66199
049770,동원F&B,108
109960,앱토크롬,467
123420,위메이드플레이,5821
145020,휴젤,211
071840,롯데하이마트,47320
001440,대한전선,28302
043090,더테크놀로지,467
020760,일진디스플,261
159910,에코글로우,204
256940,킵스파마,212
352770,셀레스트라,213
014820,동원시스템즈,222
298000,효성화학,201
091340,S&K폴리텍,2629
180400,DXVX,729
340360,다보링크,264
102950,아하,262
217480,에스디생명공학,20423
352480,씨앤씨인터내셔널,20423
007570,일양약품,212
393970,대진첨단소재,22213
291650,압타머사이언스,701
122900,아이마켓코리아,46800
435380,유안타제10호기업인수목적,661
296640,이노룰스,58222
117670,알파칩스,2611
034120,SBS,60210
391710,코닉오토메이션,292
064800,포니링크,474
403550,쏘카,76110
448370,하나27호기업인수목적,66199
494120,큐리오시스,273
096640,멜파스,2629
200130,콜마비앤에이치,211
061040,알에프텍,2642
115480,씨유메디칼,27112
124500,아이티센글로벌,62021
079940,가비아,58221
063080,컴투스홀딩스,582
169670,코스텍시스템,29271
123330,제닉,20423
037370,EG,201
004440,삼일씨엔에스,23325
123840,뉴온,108
286750,나노실리칸첨단소재,20129
154040,다산솔루에타,2629
012600,청호ICT,29180
004380,삼익THK,29141
001060,JW중외제약,212
151860,KG에코솔루션,302
011170,롯데케미칼,20111
317330,덕산테코피아,2049
090350,노루페인트,20411
280360,롯데웰푸드,108
383800,LX홀딩스,64992
488900,비츠로넥스텍,31322
950170,JTC,471
008350,남선알미늄,24222
008970,KBI동양철관,2413
009310,참엔지니어링,29271
035290,골드앤에스,581
446750,하나26호기업인수목적,661
140910,에이리츠,68121
021650,한국큐빅,2229
066910,손오공,467
388610,지에프씨생명과학,20495
403870,HPSP,29271
462510,라메디텍,2711
004960,한신공영,41112
030210,다올투자증권,66121
016610,DB증권,66121
003620,KG모빌리티,301
403490,우듬지팜,103
389140,포바이포,59113
321370,센서뷰,262
033780,케이티앤지,12000
060280,큐렉소,47812
078130,국일제지,179
009190,대양금속,24122
045390,대아티아이,289
193250,링크드,2629
208640,썸에이지,582
003920,남양유업,104
273060,와이즈버즈,713
058530,파나케이아,292
034220,LG디스플레이,2621
017000,신원종합개발,41112
082640,동양생명,65110
069540,빛과전자,264
047810,한국항공우주,31311
095190,이엠코리아,259
212560,네오오토,303
014200,광림,301
017550,수산세보틱스,29241
475960,토모큐브,27309
496070,신한제16호스팩,661
143210,핸즈코퍼레이션,303
220260,켐트로스,204
320000,한울반도체,292
123700,에스제이엠,303
019590,에스유앤피,64209
456570,아이엠지티,213
238490,힘스,29272
373200,엑스플러스,339
341170,퓨쳐메디신,70113
071460,위니아,28519
072520,제넨바이오,701
372170,윤성에프앤씨,292
439730,아이비케이에스제20호기업인수목적,661
439250,삼성기업인수목적7호,66199
321550,티움바이오,70113
007310,오뚜기,108
067170,오텍,304
129260,인터지스,49301
478780,대신밸런스제18호기업인수목적,66199
226360,케이에이치건설,412
308700,테크엔,28422
174880,장원테크,26422
214420,토니모리,20423
012720,건영,4111
069730,DSR제강,24123
060310,3S,272
416180,신성에스티,30399
463020,뉴엔AI,58222
448830,미래에셋비전기업인수목적3호,66199
111870,케이에이치미래물산,265
493330,지에프아이,29192
131400,이브이첨단소재,2622
318060,그래피,20202
200230,텔콘RF제약,212
139050,BF랩스,62021
266170,레드우즈,59114
232680,라온로보틱스,29280
403810,아이엘로보틱스,262
012690,모나리자,17902
361610,SK아이이테크놀로지,282
039560,다산네트웍스,26410
234030,싸이닉솔루션,26112
004870,티웨이홀딩스,23325
476470,케이비제28호기업인수목적,66199
442130,유진기업인수목적9호,66199
462310,뉴키즈온,141
195500,마니커에프앤지,10121
089600,KT나스미디어,71310
005180,빙그레,104
465480,인스피언,582
405000,플라즈맵,27199
038680,에스넷,62021
251120,바이오에프디엔씨,2110
289170,바이오텐,108
289860,지슨,58221
290660,네오펙트,27199
0041B0,교보18호스팩,66199
456160,지투지바이오,21212
208860,다산디엠씨,58222
052020,에스티큐브,465
413640,비아이매트릭스,5822
357780,솔브레인,204
296520,가이아코퍼레이션,46499
412350,레이저쎌,29271
263050,유틸렉스,211
0007C0,아크릴,58222
081660,미스토홀딩스,464
096350,대창솔루션,251
036120,서울평가정보,63991
276730,한울앤제주,11112
331380,포커스에이아이,265
081180,쎄크,291
117580,대성에너지,35200
478560,블랙야크아이앤씨,152
000110,한국스탠다드차타드은행,64121
069260,티케이지휴켐스,2049
031860,디에이치엑스컴퍼니,46800
084680,이월드,331
078350,한양디지텍,2611
0001A0,덕양에너젠,352
083470,이엠앤아이,201
006350,전북은행,64121
102260,동성케미컬,20202
084370,유진테크,29271
078140,대봉엘에스,212
496320,본시스템즈,292
094860,네오리진,58221
284620,카이노스메드,701
377460,위니아에이드,953
307750,국전약품,212
004990,롯데지주,64992
066970,엘앤에프,28202
226590,엠디바이스,262
336040,타스컴,27199
466100,클로봇,58221
0097F0,미래에셋비전스팩10호,66199
246720,아스타,213
298380,에이비엘바이오,211
340810,시선AI,58221
131760,파인텍,292
001080,만호제강,24123
102370,케이옥션,4610
446840,지슨,272
055550,신한지주,64992
082270,젬백스,29271
491000,리브스메드,27112
008020,경남에너지,35200
294090,이오플로우,27199
023460,씨앤에이치,649
003120,일성아이에스,212
477530,한국제14호기업인수목적,66199
364950,에이아이코리아,29271
336370,솔루스첨단소재,26299
900140,엘브이엠씨,451
222160,NPX,292
476040,오가노이드사이언스,70129
403360,라피치,58221
288330,파라택시스코리아,211
131970,두산테스나,739
112040,위메이드,5821
026870,코원에너지서비스,35200
248070,솔루엠,2629
230240,에치에프알,264
226330,신테카바이오,582
377030,비트맥스,582
298060,에스씨엠생명과학,212
440820,엔에이치기업인수목적27호,66199
058110,멕아이씨에스,27112
003060,에이프로젠바이오로직스,212
002320,한진,49309
038060,루멘스,2612
079900,전진건설로봇,292
034230,파라다이스,91249
011690,와이투솔루션,2611
001750,한양증권,66121
323230,엠에프엠코리아,143
008110,대동전자,264
066430,아이로보틱스,467
051390,YW,468
065680,우주일렉트로,2629
002250,알보젠코리아,21212
475560,더본코리아,468
474650,링크솔루션,29222
014680,한솔케미칼,20129
091810,티웨이항공,511
397030,에이프릴바이오,70113
038340,무궁화인포메이션테크놀로지,262
383930,디티앤씨알오,70113
082660,코스나인,204
388210,씨엠티엑스,26299
006740,블루산업개발,172
002210,동성제약,212
007370,진양제약,212
049470,비트플래닛,582
131090,시큐브,58221
236810,엔비티,71310
449020,유안타제13호기업인수목적,66199
023530,롯데쇼핑,47111
0093G0,미래에셋비전스팩8호,66199
005880,대한해운,50112
323990,박셀바이오,70113
005930,삼성전자,264
0096D0,미래에셋비전스팩9호,66199
019490,엑시큐어하이트론,265
223220,로지스몬,529
233990,질경이,20423
495810,유비씨,58221
281820,케이씨텍,272
006490,인스코비,612
224060,더코디,29271
031820,아이티센씨티에스,6201
101400,엔시트론,2611
234100,폴라리스세원,303
344820,케이씨씨글라스,2311
066270,네이트커뮤니케이션즈,631
032980,바이온,463
239610,에이치엘사이언스,108
088350,한화생명,65110
0041L0,하나35호스팩,66199
272210,한화시스템,26299
181710,NHN,5821
001040,CJ,64992
095910,에스에너지,2811
288620,에스퓨얼셀,281
487360,신한제14호스팩,66199
203690,아크솔루션스,171
002450,삼익악기,33201
270520,앱튼,721
450050,하이제8호기업인수목적,66199
012450,한화에어로스페이스,31321
032300,한국파마,212
053290,NE능률,5811
225190,LK삼양,273
452450,피아이이,29299
466690,키움히어로제1호스팩,66199
0098T0,교보19호스팩,66199
214320,이노션,71310
052770,아이톡시,582
0099X0,IBKS제25호스팩,66199
142280,녹십자엠에스,213
033630,에스케이브로드밴드,61210
068330,일신바이오,29171
004370,농심,108
000360,삼환기업,41221
447690,아이오바이오,27199
339770,교촌에프앤비,46313
104700,한국철강,2411
010420,한솔피엔에스,467
005940,NH투자증권,66121
005390,신성통상,467
303030,지니틱스,261
331520,밸로프,582
0071M0,삼성스팩11호,66199
001020,페이퍼코리아,171
038870,에코바이오,741
002170,삼양통상,15110
043710,서울리거,467
000320,노루홀딩스,64992
003530,한화투자증권,66121
073540,에프알텍,2642
317450,명인제약,21212
006360,GS건설,4111
484590,삼양컴텍,25200
179530,애드바이오텍,21230
227420,도부,132
008500,일정실업,133
083650,비에이치아이,29176
950250,테라뷰,64992
006060,화승인더스트리,46800
311960,인터로이드,582
418470,KT밀리의서재,581
376900,로킷헬스케어,21309
232830,아이티센피엔에스,58221
029960,코엔텍,353
105630,한세실업,14199
047080,한빛소프트,5821
083660,CSA 코스믹,204
476710,타조이엔터테인먼트,901
469610,이노테크,29299
022220,티케이지애강,22211
036690,코맥스,2642
450520,인스웨이브,58222
475660,에스켐,204
061250,화일약품,212
036930,주성엔지니어링,29229
418550,제이오,721
019170,신풍제약,212
347860,알체라,58222
005610,SPC삼립,108
007330,푸른저축은행,64132
092780,DYP,301
052670,제일바이오,21230
002790,아모레퍼시픽홀딩스,20423
063570,NICE인프라,759
203450,유니온바이오메트릭스,26429
187870,디바이스,29271
212310,오건에코텍,27192
051980,중앙첨단소재,264
200350,아티스트스튜디오,591
322180,LS티라유텍,582
457390,대신밸런스제15호기업인수목적,66199
219550,디와이디,464
114190,강원에너지,289
023960,에쓰씨엔지니어링,412
321820,아티스트컴퍼니,582
448710,코츠테크놀로지,26310
476830,알지노믹스,70113
031430,신세계인터내셔날,4741
138250,엔에스쇼핑,47919
950190,고스트스튜디오,58212
488280,에스투더블유,582
072770,멤레이비티,620
106240,파인테크닉스,284
196170,알테오젠,70113
266870,파워풀엑스,204
227100,프로브잇,682
376300,디어유,58222
448760,아이비케이에스제22호기업인수목적,66199
490470,세미파이브,721
012210,삼미금속,25912
175140,휴먼테크놀로지,264
018000,유니슨,29119
307870,비투엔,582
0088D0,메리츠제1호스팩,66199
365330,에스와이스틸텍,2511
053950,경남제약,212
179290,엠아이텍,27192
067900,와이엔텍,38220
036540,SFA반도체,2611
056190,에스에프에이,292
217620,선샤인푸드,561
351320,넥사다이내믹스,29272
054630,에이디칩스,339
008060,대덕,64992
003560,아이에이치큐,591
000070,삼양홀딩스,64992
137080,나래나노텍,292
234690,녹십자웰빙,212
358570,지아이이노베이션,70113
486990,노타,58221
033660,우리금융캐피탈,64911
214310,로아앤코,71531
053580,웹케시,582
041910,폴라리스AI파마,212
214150,클래시스,271
025870,신라에스지,463
054540,삼영엠텍,2511
036630,세종텔레콤,423
043220,티에스넥스젠,292
196300,HLB펩,211
225220,제놀루션,211
352910,오비고,620
347890,엠투아이,27216
000390,삼화페인트공업,20411
148250,알엔투테크놀로지,262
249420,일동제약,212
290720,푸드나무,47912
243870,아이티센코어,62021
006580,대양제지공업,1710
303360,프로티아,271
464490,쿼드메디슨,211
009730,이렘,2413
013810,스페코,29229
034590,인천도시가스,35200
085810,알티캐스트,58222
000140,하이트진로홀딩스,64992
154030,아시아종묘,011
000080,하이트진로,11122
0015N0,아로마티카,20423
192520,경남은행,64121
002630,오리엔트바이오,212
003650,미창석유공업,19221
247540,에코프로비엠,28202
462020,에이치엠씨제6호스팩,66199
0004Y0,디비금융제14호스팩,649
0041J0,엘에스스팩1호,661
011330,유니켐,15110
028670,팬오션,50112
461300,아이스크림미디어,582
310870,디와이씨,303
228760,지노믹트리,701
024850,HLB이노베이션,2629
489460,바이오비쥬,204
044340,위닉스,28519
244460,올리패스,211
046140,스튜디오에스,591
347000,센코,272
222420,쎄노텍,23993
037640,지에스엔텍,29177
150840,인트로메딕,27199
003230,삼양식품,108
024110,기업은행,64121
204210,스타에스엠리츠,681
267270,HD건설기계,291
010600,웰바이오텍,461
287840,인투셀,70113
388720,유일로보틱스,292
439410,엔에이치기업인수목적26호,6619
389470,인벤티지랩,701
010780,아이에스동서,2332
290690,소룩스,28422
104040,대성파인텍,303
012170,아센디오,591
042670,에이치디현대인프라코어,29241
277070,린드먼아시아,64209
080420,모다이노칩,474
010130,고려아연,24213
331740,아우토크립트,58222
442900,미래에셋드림기업인수목적1호,66199
015590,DKME,29176
251630,브이원텍,29272
286940,롯데이노베이트,62021
230360,에코마케팅,71310
424870,이뮨온시아,70113
343090,에이치엘비사이언스,213
019300,태림페이퍼,1710
430690,한싹,58221
437780,엔에이치기업인수목적24호,6619
435620,하나금융25호기업인수목적,66199
332290,누보,203
290380,대유,2031
0010V0,제이피아이헬스케어,27199
0044K0,삼성스팩10호,66199
006380,카프로,20119
029480,광무,26410
101670,하이드로리튬,2511
251370,와이엠티,201
0015G0,그린광학,273
462860,더즌,612
268600,셀리버리,70113
0091W0,신영스팩11호,6619
145990,삼양사,108
0120G0,삼양바이오팜,212
069510,에스텍,26529
151910,퓨처코어,262
283100,노보믹스,701
226440,시스네오텍,292
069110,유한코스메틱,20423
290120,DH오토리드,30399
202960,판도라티비,58221
438580,엔에이치기업인수목적25호,66199
340450,지씨지놈,739
177350,베셀,29272
468510,삼성기업인수목적9호,661
031920,조은저축은행,64132
078340,컴투스,5821
407400,꿈비,32099
373220,LG에너지솔루션,28202
176750,듀켐바이오,212
241520,DSC인베스트먼트,64209
084650,랩지노믹스,70113
346010,타이드,262
046070,코다코,303
444530,심플랫폼,58222
127120,제이에스링크,70111
375500,DL이앤씨,412
093230,이아이디,467
900100,애머릿지,452
191410,육일씨엔에쓰,262
003580,HLB글로벌,471
380540,옵티코어,266
084440,유비온,582
101390,아이엠,262
086460,큐러블,70113
145210,다이나믹디자인,292
430220,신영해피투모로우제8호기업인수목적,66199
287410,제이시스메디칼,271
950220,네오이뮨텍,70130
033290,로젠,474
456700,길교이앤씨,721
060570,드림어스컴퍼니,603
276040,스코넥,5821
000880,한화,20494
100700,세운메디칼,213
217270,넵튠,582
252990,샘씨엔에스,2629
187660,현대ADM,70113
445970,신영해피투모로우제9호기업인수목적,66199
107600,새빗켐,2049
136150,원일티엔아이,291
297570,알로이스,264
258610,케일럼,251
118990,모트렉스,303
011000,진원생명과학,212
397810,애드포러스,7131
041930,동아화성,2219
159580,제로투세븐,46414
376270,HEM파마,70111
478340,나라스페이스테크놀로지,31311
064400,LG씨엔에스,62021
024950,삼천리자전거,46465
059180,엔더블유시,264
0099W0,미래에셋비전스팩11호,66199
0101C0,하나36호스팩,66199
023350,한국종합기술,72121
023770,플레이위드,582
259630,엠플러스,292
080720,한국유니온제약,212
115450,HLB테라퓨틱스,467
129890,앱코,26329
051310,플랜텍,41225
014950,삼익제약,21212
008600,윌비스,46413
039980,폴라리스AI,620
004020,현대제철,2411
100660,서암기계공업,29142
182400,엔케이맥스,211
053350,이니텍,58221
050120,ES큐브,46419
0013V0,삼진식품,10211
251270,넷마블,5821
033180,케이에이치필룩스,2629
298830,슈어소프트테크,582
148780,비큐AI,58222
311690,CJ 바이오사이언스,701
318000,KBG,20202
0105P0,유진스팩12호,66199
057500,에스케이엔펄스,2629
258830,세종메디칼,27199
0072Z0,KB제33호스팩,66199
009290,광동제약,21220
025620,차AI헬스케어,204
299660,셀리드,701
004140,동방,529
010620,에이치디현대미포,3111
056730,CNT85,411
097800,윈팩,2612
217590,티엠씨,2830
102120,어보브반도체,2612
070300,엑스큐어,58222
258790,소프트캠프,582
094800,맵스리얼티,642
032620,유비케어,58221
002720,국제약품,212
000210,DL,20111
